LOCAL FILE,GITHUB DESTINATION,ACTION,REASON,MODE,LOCAL GIT BLOB,GITHUB MAIN BLOB,BYTES
intelligence/validation/deployment_prerequisites/originals/tests/verify_forecast_api.py,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,2eea566ae13dad7277b66dc917f996ee1827463d,,7866
intelligence/validation/deployment_prerequisites/preservation.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,3e3217adc614c444ddafb294965779572fd21815,,1576
intelligence/validation/deployment_prerequisites/regression/connected.log,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,ab6947dddcf98eda096092674ebb3c09b57ddf6b,,953641
intelligence/validation/deployment_prerequisites/regression/stage17/final/application_imports.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,38b79ac6ead72885b6f436df7aab2c401652b568,,1860
intelligence/validation/deployment_prerequisites/regression/stage17/final/regression.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,a1e923305028f930170692ec2fa6a556d62fbd12,,5139
intelligence/validation/deployment_prerequisites/regression/stage17/final/regression_summary.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,ab48880a5d3ddb3d535c804c49f0f7a1e88cb1a5,,92
intelligence/validation/deployment_prerequisites/regression/stage17/final/stage16_recheck/live_smoke.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,e2bfd81b7717ed234a2e77c6cddd7c8a166d1f8e,,29413
intelligence/validation/deployment_prerequisites/regression/stage17/final/stage16_recheck/offline.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,1b08ff55d1f2bdd68e9feb69b4e5b160c581f309,,1022815
intelligence/validation/deployment_prerequisites/regression/stage17/final/stage16_recheck/pipeline.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,2ac9360bc38c5b70ab5065b7bc42987512bf3fb0,,2657066
intelligence/validation/deployment_prerequisites/regression/stage17/final/system.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,bfe7da1899844f302040704f75e15ab252c433f3,,318566
intelligence/validation/deployment_prerequisites/regression/stage17_regression.log,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,06f3bd6fa3177304bd2bcf74cff88cbe46f393bb,,4935
intelligence/validation/deployment_prerequisites/regression/stage18/integration_tests.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,61c54902013e0f4fcec144a79e164c3d5482ec38,,161
intelligence/validation/deployment_prerequisites/regression/stage18.log,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,f192a3974850748b32343fe247172b046af5ba4b,,2219
intelligence/validation/deployment_prerequisites/regression/stage18_final/integration_tests.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,61c54902013e0f4fcec144a79e164c3d5482ec38,,161
intelligence/validation/deployment_prerequisites/regression/summary.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,ba15f02166ca5811ec9dc2b327145be3b8340c42,,239
intelligence/validation/deployment_prerequisites/reviewed_modifications.patch,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,b8613bfe2f767091b8b063a5dab0667ee7d460e9,,15452
intelligence/validation/deployment_prerequisites/runner-a/builds/044ab2365318b15ea43dbfdf8ff9c95bc6f01a3e3992ec4e3accffbd4311e805/intelligence.db,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,251c1e70e42a31c92a9a180e9ae14e0fc27a898d,,2265088
intelligence/validation/deployment_prerequisites/runner-a/builds/044ab2365318b15ea43dbfdf8ff9c95bc6f01a3e3992ec4e3accffbd4311e805/manifest.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,48495b9d435fda263b0ae5c1707e4cab8e87380b,,49799
intelligence/validation/deployment_prerequisites/runner-a/builds/1eafc768573ca6dc677e012312ca6bbf11f4a7e1d0a323447737092cdd73b581/intelligence.db,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,cc01fe53681a58e2ae19f85c525b35ae1428c290,,2412544
intelligence/validation/deployment_prerequisites/runner-a/builds/1eafc768573ca6dc677e012312ca6bbf11f4a7e1d0a323447737092cdd73b581/manifest.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,4f8c192ab64bd0182762555bf16038695e41c2c6,,49799
intelligence/validation/deployment_prerequisites/runner-a/builds/a3d11387f4f5a5b18bf32d26beb016826be2340dec5e1d7a4bed69800b7b22d2/intelligence.db,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,0ba39dfcfda8c8af931c3818a50b4f5f67a58890,,2101248
intelligence/validation/deployment_prerequisites/runner-a/builds/a3d11387f4f5a5b18bf32d26beb016826be2340dec5e1d7a4bed69800b7b22d2/manifest.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,a6f6a4eaaca14abf0dc9a937882391d8eb227d0d,,49799
intelligence/validation/deployment_prerequisites/runner-a/current.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,8523d93dbcd1a3b6768064b331311360d2b9572b,,85
intelligence/validation/deployment_prerequisites/runner-a/history.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,a6f6a4eaaca14abf0dc9a937882391d8eb227d0d,,49799
intelligence/validation/deployment_prerequisites/runner-a/receipts.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,d9c375eb9e1b08b067cd8f10b7a9b09b41d3d4b1,,46833
intelligence/validation/deployment_prerequisites/runner-a/work/.intelligence.db.clean.lock,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,,0
intelligence/validation/deployment_prerequisites/runner-a/work/.intelligence.db.dedupe.lock,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,,0
intelligence/validation/deployment_prerequisites/runner-a/work/.intelligence.db.entities.lock,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,,0
intelligence/validation/deployment_prerequisites/runner-a/work/.intelligence.db.events.lock,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,,0
intelligence/validation/deployment_prerequisites/runner-a/work/.intelligence.db.intelligence.lock,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,,0
intelligence/validation/deployment_prerequisites/runner-a/work/.intelligence.db.metrics.lock,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,,0
intelligence/validation/deployment_prerequisites/runner-a/work/.intelligence.db.relevance.lock,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,,0
intelligence/validation/deployment_prerequisites/runner-a/work/.intelligence.db.uae_relevance.lock,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,,0
intelligence/validation/deployment_prerequisites/runner-a/work/intelligence.db,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,791be8d3439a67c0b74037b253e17d516ac88acf,,2424832
intelligence/validation/deployment_prerequisites/runner-a/work/raw_articles/2026-09-08.jsonl,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,7317009585113f7ef0a9caeef50c389611a69368,,2193223
intelligence/validation/deployment_prerequisites/runner-b/builds/722ff548be52d916c8eff04f724f89672a88ffb6b236fba56dda5eb4895c6fcd/intelligence.db,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,89359cd92b20515a96e5ba8e90baff0f50c4198e,,2412544
intelligence/validation/deployment_prerequisites/runner-b/builds/722ff548be52d916c8eff04f724f89672a88ffb6b236fba56dda5eb4895c6fcd/manifest.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,a262cf8066f8fdb52dfef07819d6747bc4ab1fa3,,49799
intelligence/validation/deployment_prerequisites/runner-b/current.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,40a5f03c64e924f81cf20715eb5856c8e5c16ed9,,85
intelligence/validation/deployment_prerequisites/runner-c/builds/722ff548be52d916c8eff04f724f89672a88ffb6b236fba56dda5eb4895c6fcd/intelligence.db,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,89359cd92b20515a96e5ba8e90baff0f50c4198e,,2412544
intelligence/validation/deployment_prerequisites/runner-c/builds/722ff548be52d916c8eff04f724f89672a88ffb6b236fba56dda5eb4895c6fcd/manifest.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,a262cf8066f8fdb52dfef07819d6747bc4ab1fa3,,49799
intelligence/validation/deployment_prerequisites/runner-c/current.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,40a5f03c64e924f81cf20715eb5856c8e5c16ed9,,85
intelligence/validation/deployment_prerequisites/runner-c/history.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,4f8c192ab64bd0182762555bf16038695e41c2c6,,49799
intelligence/validation/deployment_prerequisites/runner-c/receipts.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,d9c375eb9e1b08b067cd8f10b7a9b09b41d3d4b1,,46833
intelligence/validation/deployment_prerequisites/runner-c/work/intelligence.db,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,cc01fe53681a58e2ae19f85c525b35ae1428c290,,2412544
intelligence/validation/deployment_prerequisites/runner-c/work/raw_articles/2026-09-08.jsonl,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,7317009585113f7ef0a9caeef50c389611a69368,,2193223
intelligence/validation/deployment_prerequisites/simulated-release/production-publisher-state.tar.gz,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,79b769478ad92d816598f3df94f2e9039db8b17e,,1700765
intelligence/validation/deployment_prerequisites/simulated-release/production-release.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,c6b98a34a05bf4f401a809b3b9dc8a212c0de5f7,,655
intelligence/validation/deployment_prerequisites/simulated-release/production-serving.tar.gz,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,da40301ff549a9505e47ef538b505828bfeb1979,,667018
intelligence/validation/deployment_prerequisites/sync_manifest.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,02443c6da7cce4bb14176aaa13823f6ee4a8e42b,,37543
intelligence/validation/deployment_prerequisites/ui/abu_dhabi.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,0cf2f366f95bfdfae902ed1def051230e12683e9,,1225
intelligence/validation/deployment_prerequisites/ui/abu_dhabi.log,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,b11290fcabeaa83b20d6c386a4da730cf364ffb2,,33432
intelligence/validation/deployment_prerequisites/ui/area.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,26664e1aa32ec48422871a614305d959a36af44a,,764
intelligence/validation/deployment_prerequisites/ui/area.log,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,74b7a37b9aaa5521879ab9453a95fabf19419bce,,1897
intelligence/validation/deployment_prerequisites/ui/dubai.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,37d49dde36526c8e3b1b5c0dcbbe0e6287141144,,1535
intelligence/validation/deployment_prerequisites/ui/dubai.log,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,015b357d8386298eac7a3adf489faf221af7942b,,60268
intelligence/validation/deployment_prerequisites/ui/forecast.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,ef11a40c3a53b77b8a9cbbd9a9f9d86d63f37fbb,,690
intelligence/validation/deployment_prerequisites/ui/forecast.log,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,5ec5d558fa99caf78ce55f1d914660741d080b97,,681
intelligence/validation/deployment_prerequisites/ui/rak.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,7b53cf4c59d6daad06a0401d2cad4310b9e78a8a,,1549
intelligence/validation/deployment_prerequisites/ui/rak.log,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,2ce43c44417d09c266bedaaed6d5c067b27838e5,,38305
intelligence/validation/deployment_prerequisites/ui/sharjah.json,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,06967f0b92886c6ba3d473fcc2b1db552ab311c3,,1107
intelligence/validation/deployment_prerequisites/ui/sharjah.log,—,EXCLUDE,Local/test/runtime/history/audit or non-production file outside the exact source allowlist.,LOCAL_ONLY,dbe3ea0eb709f6565cf6b558bd6c5a06f783a970,,12689
