,meter_sale_price,procedure_area,rooms_en,floor_bin,swimming_pool,balcony,elevator,metro,has_parking,area_name_en,instance_date
20377,26206.28,88.91,2 B/R,Below 1st floor,1,1,0,1,1,Burj Khalifa,2025-01-31
285802,15905.84,62.87,1 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2022-06-10
55046,33260.6,64.16,1 B/R,41-50,1,1,1,1,0,Burj Khalifa,2023-11-28
186725,27304.7,113.52,2 B/R,Below 1st floor,0,1,1,1,1,Burj Khalifa,2022-08-10
8441,30600.89,107.84,2 B/R,Below 1st floor,0,1,1,1,1,Burj Khalifa,2024-04-08
140293,33107.03,107.76,1 B/R,21-30,1,1,1,1,1,Burj Khalifa,2023-05-08
176726,33451.9,118.08,2 B/R,31-40,1,1,1,1,1,Burj Khalifa,2025-04-28
255952,8194.01,105.26,1 B/R,91-100,1,0,0,1,1,Burj Khalifa,2024-11-05
269947,18657.92,123.54,2 B/R,11-20,1,1,1,1,1,Burj Khalifa,2023-09-22
144370,12741.65,68.28,1 B/R,Below 1st floor,0,1,1,1,1,Burj Khalifa,2022-11-24
212773,24073.77,122.54,2 B/R,1-10,0,1,1,1,1,Burj Khalifa,2024-02-14
289890,13032.51,108.83,2 B/R,21-30,1,1,0,1,1,Burj Khalifa,2022-06-10
53449,26779.35,119.73,2 B/R,1-10,0,1,1,1,1,Burj Khalifa,2022-05-20
142116,22396.97,150.69,2 B/R,11-20,1,1,1,1,1,Burj Khalifa,2024-08-28
304789,27767.14,52.22,Studio,11-20,1,1,1,1,1,Burj Khalifa,2024-09-30
69130,18041.57,76.49,1 B/R,1-10,1,0,1,1,1,Burj Khalifa,2023-12-12
217284,14661.1,88.67,1 B/R,1-10,1,1,1,1,1,Burj Khalifa,2022-04-19
174402,29113.65,139.11,2 B/R,31-40,1,1,1,1,1,Burj Khalifa,2024-03-14
8140,30687.0,70.16,1 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2023-01-31
157361,27605.86,178.51,3 B/R,51-60,1,1,1,1,1,Burj Khalifa,2025-02-19
162686,10442.77,119.7,1 B/R,1-10,1,1,0,1,1,Burj Khalifa,2024-05-14
278975,32396.28,123.03,2 B/R,41-50,1,1,1,1,1,Burj Khalifa,2023-09-12
31094,19699.0,126.91,2 B/R,1-10,1,1,1,1,1,Burj Khalifa,2022-08-30
217715,16264.75,82.19,1 B/R,31-40,1,1,0,1,1,Burj Khalifa,2024-03-05
154311,26296.12,148.5,3 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2023-01-11
109876,17374.04,80.58,1 B/R,31-40,1,0,1,1,1,Burj Khalifa,2022-01-07
270538,29168.23,159.42,2 B/R,51-60,1,0,0,1,1,Burj Khalifa,2023-03-13
152304,28044.4,79.88,1 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2023-10-05
154017,29762.62,133.96,2 B/R,1-10,1,1,1,1,0,Burj Khalifa,2023-10-30
193394,16605.71,101.17,1 B/R,Below 1st floor,1,1,0,1,1,Burj Khalifa,2024-06-03
164032,16000.57,140.62,3 B/R,1-10,1,1,0,1,1,Burj Khalifa,2023-11-13
8439,26713.15,130.98,2 B/R,Below 1st floor,0,1,1,1,1,Burj Khalifa,2022-04-18
18205,26434.29,106.15,2 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2023-01-02
284413,9577.68,146.79,2 B/R,21-30,1,1,0,1,1,Burj Khalifa,2022-08-08
78546,29964.46,106.01,2 B/R,Below 1st floor,0,1,1,1,1,Burj Khalifa,2022-08-09
71077,20491.8,58.56,1 B/R,1-10,1,1,1,1,1,Burj Khalifa,2023-04-25
56069,27027.03,59.2,1 B/R,11-20,1,1,1,1,1,Burj Khalifa,2023-05-23
300215,10938.02,120.68,2 B/R,21-30,1,1,0,1,1,Burj Khalifa,2024-11-29
188141,29768.72,43.67,Studio,1-10,1,1,1,1,1,Burj Khalifa,2024-10-02
262232,27312.86,54.37,1 B/R,1-10,1,1,1,1,1,Burj Khalifa,2023-03-14
284428,8661.12,130.93,2 B/R,11-20,1,1,0,1,1,Burj Khalifa,2025-06-23
152385,28253.15,123.88,2 B/R,1-10,0,1,1,1,1,Burj Khalifa,2024-04-15
196089,20905.95,134.15,2 B/R,21-30,1,1,1,1,1,Burj Khalifa,2025-05-14
128876,22969.87,74.01,1 B/R,11-20,1,1,0,1,1,Burj Khalifa,2024-06-25
154177,13675.72,116.78,2 B/R,11-20,1,1,0,1,1,Burj Khalifa,2025-04-02
261243,26269.89,65.36,1 B/R,1-10,1,1,1,1,0,Burj Khalifa,2023-11-02
33447,22530.17,75.41,1 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2022-01-10
85141,15794.91,72.65,1 B/R,1-10,0,1,1,1,1,Burj Khalifa,2022-10-21
257360,15761.31,49.75,Studio,11-20,1,1,1,1,1,Burj Khalifa,2023-09-07
240858,19005.26,123.65,2 B/R,1-10,0,1,1,1,1,Burj Khalifa,2024-07-16
301129,9884.46,136.75,2 B/R,Below 1st floor,1,1,0,1,1,Burj Khalifa,2022-08-17
28356,33431.11,33.24,Studio,1-10,1,1,1,1,1,Burj Khalifa,2023-09-26
144481,28091.86,142.39,3 B/R,21-30,1,1,1,1,1,Burj Khalifa,2023-12-27
76097,23686.31,121.88,3 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2022-04-15
250013,25879.16,130.98,2 B/R,Below 1st floor,0,1,1,1,1,Burj Khalifa,2022-04-19
291367,25598.68,48.44,Studio,21-30,1,1,1,1,1,Burj Khalifa,2022-08-12
15313,23423.53,82.78,1 B/R,1-10,0,1,1,1,1,Burj Khalifa,2024-12-23
251380,30358.79,97.83,2 B/R,11-20,1,1,1,1,1,Burj Khalifa,2024-10-02
129360,28042.09,131.16,2 B/R,31-40,1,1,1,1,0,Burj Khalifa,2023-11-23
99885,29390.85,64.68,1 B/R,21-30,1,1,1,1,0,Burj Khalifa,2023-12-19
207914,7142.26,119.01,2 B/R,1-10,0,1,1,1,1,Burj Khalifa,2024-12-19
80204,16904.88,46.15,Studio,1-10,1,1,0,1,1,Burj Khalifa,2023-10-03
79176,28785.68,165.36,3 B/R,51-60,0,1,1,1,1,Burj Khalifa,2025-03-28
307762,10853.52,134.15,2 B/R,21-30,1,1,1,1,1,Burj Khalifa,2023-05-22
235396,28684.27,61.04,1 B/R,1-10,1,0,1,1,1,Burj Khalifa,2022-06-15
113089,33507.1,135.55,2 B/R,31-40,0,1,1,1,1,Burj Khalifa,2024-11-20
93175,31245.19,68.76,1 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2024-02-08
313049,32023.88,123.97,2 B/R,1-10,0,1,1,1,1,Burj Khalifa,2025-03-31
8361,30847.9,67.47,1 B/R,21-30,1,1,1,1,1,Burj Khalifa,2023-08-09
25080,26253.9,52.67,Studio,1-10,1,1,1,1,1,Burj Khalifa,2025-01-20
305278,28301.27,152.82,3 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2022-04-28
76102,7629.93,180.87,3 B/R,21-30,1,1,1,1,1,Burj Khalifa,2022-07-14
78857,20223.31,166.98,2 B/R,1-10,1,1,1,1,1,Burj Khalifa,2023-07-05
104975,13175.76,125.23,2 B/R,11-20,1,1,0,1,1,Burj Khalifa,2022-04-05
89795,23720.64,128.58,1 B/R,1-10,0,1,1,1,1,Burj Khalifa,2023-06-16
38499,29937.13,119.48,2 B/R,Below 1st floor,0,1,1,1,1,Burj Khalifa,2022-08-24
129695,25755.79,72.22,1 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2022-06-08
20469,34323.66,103.22,2 B/R,31-40,1,1,1,1,1,Burj Khalifa,2024-08-28
178827,8677.54,115.24,2 B/R,31-40,1,1,0,1,1,Burj Khalifa,2022-03-25
318,27349.1,70.38,1 B/R,21-30,1,1,1,1,1,Burj Khalifa,2024-06-11
147633,28032.88,113.52,2 B/R,Below 1st floor,0,1,1,1,1,Burj Khalifa,2022-05-23
189362,31239.01,95.06,2 B/R,21-30,1,1,1,1,1,Burj Khalifa,2024-03-22
255741,19849.93,107.75,2 B/R,11-20,1,1,0,1,1,Burj Khalifa,2024-08-14
92717,19687.34,144.93,2 B/R,11-20,1,1,1,1,1,Burj Khalifa,2024-06-07
235682,14128.05,84.38,1 B/R,21-30,1,1,1,1,1,Burj Khalifa,2022-10-10
304487,13906.51,102.47,1 B/R,21-30,1,0,0,1,1,Burj Khalifa,2023-05-23
252027,17832.07,71.22,1 B/R,11-20,1,1,0,1,1,Burj Khalifa,2025-02-05
144518,10878.41,81.54,1 B/R,31-40,1,1,0,1,1,Burj Khalifa,2023-01-18
112550,19976.69,60.07,Studio,11-20,1,1,0,1,1,Burj Khalifa,2025-04-24
5248,26097.37,116.87,2 B/R,1-10,0,1,1,1,1,Burj Khalifa,2023-11-28
173652,27283.51,101.16,2 B/R,31-40,1,1,1,1,1,Burj Khalifa,2023-11-06
220660,24014.23,110.8,2 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2023-01-30
93256,27282.18,83.18,1 B/R,Below 1st floor,0,1,1,1,1,Burj Khalifa,2022-04-18
70388,30169.56,99.67,2 B/R,11-20,1,1,1,1,1,Burj Khalifa,2024-12-06
240217,33611.34,35.37,Studio,Below 1st floor,1,1,1,1,1,Burj Khalifa,2023-10-09
117924,26345.05,116.91,2 B/R,41-50,0,1,1,1,1,Burj Khalifa,2023-01-12
215799,31090.09,167.28,3 B/R,Below 1st floor,0,1,1,1,1,Burj Khalifa,2022-07-04
41113,30832.8,95.83,1 B/R,11-20,1,1,1,1,1,Burj Khalifa,2024-12-23
300182,20575.51,145.61,2 B/R,31-40,1,1,1,1,1,Burj Khalifa,2025-02-24
35270,14704.15,85.01,1 B/R,1-10,1,1,0,1,1,Burj Khalifa,2023-05-31
288316,15976.04,100.15,1 B/R,1-10,0,1,1,1,1,Burj Khalifa,2023-01-13
78988,9596.74,126.53,1 B/R,31-40,1,1,0,1,1,Burj Khalifa,2024-05-22
251444,7586.37,85.68,1 B/R,1-10,1,1,1,1,1,Burj Khalifa,2024-01-17
247758,33354.13,40.07,Studio,1-10,1,1,1,1,1,Burj Khalifa,2025-01-28
30326,25756.07,60.18,1 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2022-10-25
21146,32716.46,45.39,Studio,1-10,0,1,1,1,1,Burj Khalifa,2025-03-06
5363,26480.76,70.1,1 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2023-03-01
108137,18839.14,66.58,1 B/R,41-50,1,1,1,1,1,Burj Khalifa,2022-08-31
200658,32325.1,129.93,3 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2023-04-10
284589,12985.44,82.4,1 B/R,1-10,0,1,1,1,1,Burj Khalifa,2022-10-20
134431,16463.85,111.76,1 B/R,1-10,0,1,1,1,1,Burj Khalifa,2024-12-09
35399,10193.72,128.02,2 B/R,11-20,1,1,0,1,1,Burj Khalifa,2023-02-10
62798,29486.59,86.48,1 B/R,41-50,1,1,1,1,1,Burj Khalifa,2023-11-20
110748,21651.03,120.41,2 B/R,11-20,1,1,1,1,1,Burj Khalifa,2023-11-10
173559,15293.82,120.31,2 B/R,1-10,0,1,1,1,1,Burj Khalifa,2022-12-07
81025,25373.56,141.88,2 B/R,11-20,1,1,1,1,1,Burj Khalifa,2025-04-14
67930,33327.78,60.01,Studio,21-30,1,1,0,1,1,Burj Khalifa,2023-06-20
2950,33898.31,67.26,1 B/R,31-40,1,1,0,1,1,Burj Khalifa,2024-09-25
236503,24659.31,77.05,1 B/R,11-20,1,1,0,1,1,Burj Khalifa,2025-03-07
257379,12843.22,92.36,1 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2022-03-02
237876,28513.72,84.17,1 B/R,1-10,0,1,1,1,1,Burj Khalifa,2024-02-12
70046,32592.53,132.8,2 B/R,51-60,1,1,1,1,1,Burj Khalifa,2024-11-07
87715,19416.32,83.95,1 B/R,1-10,1,1,1,1,1,Burj Khalifa,2025-03-24
83988,20685.58,169.2,3 B/R,51-60,0,1,1,1,1,Burj Khalifa,2024-02-27
153031,13969.44,160.35,2 B/R,31-40,1,1,1,1,1,Burj Khalifa,2025-06-09
143115,9772.46,68.56,Studio,1-10,1,1,0,1,1,Burj Khalifa,2022-06-29
82707,29411.76,74.8,1 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2025-01-20
137156,20476.11,60.07,Studio,11-20,1,1,0,1,1,Burj Khalifa,2025-01-20
217689,27565.14,142.39,3 B/R,21-30,1,1,1,1,1,Burj Khalifa,2024-03-20
225061,15130.14,155.98,2 B/R,21-30,1,1,1,1,1,Burj Khalifa,2023-08-11
247037,14278.57,140.07,2 B/R,1-10,1,1,0,1,1,Burj Khalifa,2023-06-21
251078,32722.97,143.63,2 B/R,21-30,1,0,0,1,1,Burj Khalifa,2025-05-22
291353,8238.35,92.67,2 B/R,11-20,1,1,1,1,1,Burj Khalifa,2023-04-19
256673,32731.6,100.82,2 B/R,41-50,1,1,1,1,1,Burj Khalifa,2024-02-28
36097,24260.92,90.78,1 B/R,41-50,1,1,1,1,1,Burj Khalifa,2023-06-21
188164,22528.07,109.53,1 B/R,1-10,0,1,1,1,1,Burj Khalifa,2024-03-22
992,22832.54,153.29,2 B/R,31-40,1,1,1,1,1,Burj Khalifa,2022-08-15
122765,34117.31,68.88,1 B/R,41-50,1,0,1,1,1,Burj Khalifa,2023-12-21
23573,33828.93,130.99,2 B/R,Below 1st floor,0,1,1,1,1,Burj Khalifa,2022-07-12
285516,26600.31,65.3,1 B/R,1-10,1,1,1,1,0,Burj Khalifa,2023-10-24
110731,31700.29,86.75,2 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2022-05-10
83228,28746.69,67.46,1 B/R,11-20,1,1,1,1,1,Burj Khalifa,2023-08-25
266296,19536.15,95.72,2 B/R,11-20,1,1,0,1,1,Burj Khalifa,2022-03-24
133802,28894.77,41.53,Studio,1-10,1,1,0,1,1,Burj Khalifa,2024-01-24
225618,30448.81,106.7,2 B/R,Below 1st floor,0,1,1,1,1,Burj Khalifa,2022-05-23
117961,30167.89,76.24,1 B/R,31-40,1,1,1,1,1,Burj Khalifa,2024-05-31
183243,23660.24,84.53,1 B/R,11-20,1,1,1,1,1,Burj Khalifa,2023-12-19
235388,28070.18,71.25,1 B/R,21-30,1,1,1,1,1,Burj Khalifa,2023-11-23
181762,31385.52,66.97,1 B/R,Below 1st floor,0,1,1,1,1,Burj Khalifa,2022-08-30
225057,20737.33,151.9,2 B/R,1-10,1,1,1,1,1,Burj Khalifa,2023-07-25
295387,12472.16,134.7,2 B/R,31-40,1,1,0,1,1,Burj Khalifa,2023-06-26
11121,25000.0,63.2,1 B/R,1-10,1,1,1,1,1,Burj Khalifa,2023-05-29
100351,16087.53,69.46,1 B/R,41-50,1,0,0,1,1,Burj Khalifa,2022-03-09
264566,28000.42,125.24,2 B/R,1-10,0,1,1,1,1,Burj Khalifa,2025-03-24
183178,30412.65,43.62,Studio,1-10,1,1,1,1,1,Burj Khalifa,2024-11-06
137705,32945.97,83.47,1 B/R,21-30,0,1,1,1,1,Burj Khalifa,2025-02-11
29007,13579.85,89.61,1 B/R,1-10,1,1,1,1,1,Burj Khalifa,2023-07-12
239779,15080.32,91.51,1 B/R,11-20,1,1,1,1,1,Burj Khalifa,2023-01-17
276865,13764.62,72.65,1 B/R,Below 1st floor,1,1,0,1,1,Burj Khalifa,2023-08-11
304486,25718.23,159.42,2 B/R,51-60,1,0,0,1,1,Burj Khalifa,2023-09-11
294771,18267.93,66.51,1 B/R,11-20,1,1,0,1,1,Burj Khalifa,2022-02-23
129704,10970.96,76.11,1 B/R,11-20,1,1,0,1,1,Burj Khalifa,2022-11-18
293,27065.08,98.61,2 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2022-03-24
166484,1360.84,51.17,Studio,21-30,1,1,0,1,1,Burj Khalifa,2023-12-19
235065,28160.92,71.34,1 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2023-01-03
70368,10722.71,93.26,2 B/R,31-40,1,1,1,1,1,Burj Khalifa,2024-05-21
113074,30181.73,75.87,1 B/R,Below 1st floor,0,1,1,1,1,Burj Khalifa,2022-07-18
313072,25521.05,117.55,2 B/R,31-40,1,1,1,1,1,Burj Khalifa,2023-03-20
159873,20222.49,32.39,1 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2023-01-16
83807,12654.46,134.34,2 B/R,11-20,1,1,0,1,1,Burj Khalifa,2024-05-27
220175,13385.95,101.36,1 B/R,1-10,1,1,1,1,1,Burj Khalifa,2023-08-03
249511,33823.97,67.26,1 B/R,31-40,1,1,0,1,1,Burj Khalifa,2024-02-12
74597,26910.23,101.82,1 B/R,41-50,1,0,0,1,1,Burj Khalifa,2025-04-23
259657,23683.7,107.76,2 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2022-09-06
301074,31276.26,107.11,1 B/R,31-40,1,1,1,1,1,Burj Khalifa,2022-10-03
174403,32631.58,46.17,Studio,1-10,1,1,1,1,1,Burj Khalifa,2022-06-06
308187,30641.79,74.49,1 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2024-02-13
80364,13519.74,81.54,1 B/R,31-40,1,1,0,1,1,Burj Khalifa,2024-09-23
312405,22633.44,135.64,2 B/R,21-30,1,1,1,1,1,Burj Khalifa,2022-08-17
129705,14452.77,76.11,1 B/R,11-20,1,1,0,1,1,Burj Khalifa,2024-06-06
275531,16151.84,33.85,1 B/R,Below 1st floor,1,1,0,1,1,Burj Khalifa,2024-04-15
240009,24116.82,106.15,2 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2023-01-11
95034,29991.0,100.03,2 B/R,31-40,1,1,0,1,1,Burj Khalifa,2024-08-16
10252,25752.55,87.37,1 B/R,1-10,1,1,1,1,1,Burj Khalifa,2024-07-01
18506,23495.24,145.27,3 B/R,21-30,0,1,1,1,1,Burj Khalifa,2024-02-29
9092,11285.0,76.49,1 B/R,1-10,1,0,1,1,1,Burj Khalifa,2023-12-12
251084,17534.64,152.27,2 B/R,21-30,1,0,0,1,1,Burj Khalifa,2022-12-22
290196,33532.51,43.68,Studio,21-30,1,1,1,1,1,Burj Khalifa,2025-04-22
29932,14602.06,165.73,2 B/R,11-20,1,1,1,1,0,Burj Khalifa,2022-02-09
45306,18850.14,106.1,2 B/R,Below 1st floor,1,1,0,1,1,Burj Khalifa,2025-04-03
103637,15302.54,71.23,1 B/R,Below 1st floor,1,1,0,1,1,Burj Khalifa,2022-10-25
256555,15774.1,94.02,1 B/R,1-10,0,1,1,1,1,Burj Khalifa,2025-02-05
251750,19597.52,85.47,1 B/R,11-20,1,1,0,1,1,Burj Khalifa,2025-03-05
57780,25150.05,91.6,1 B/R,1-10,0,1,1,1,1,Burj Khalifa,2025-03-20
78831,23681.28,107.68,1 B/R,11-20,1,1,1,1,1,Burj Khalifa,2024-01-23
201794,14560.42,162.77,2 B/R,31-40,0,1,1,1,1,Burj Khalifa,2024-07-10
215797,31401.28,75.28,1 B/R,Below 1st floor,0,1,1,1,1,Burj Khalifa,2022-06-29
206586,10183.55,132.39,2 B/R,1-10,0,1,1,1,1,Burj Khalifa,2023-07-20
122764,29239.77,116.28,2 B/R,41-50,0,1,1,1,1,Burj Khalifa,2022-11-16
283835,33501.1,33.78,Studio,Below 1st floor,1,1,1,1,1,Burj Khalifa,2023-10-05
212129,12210.75,132.67,2 B/R,51-60,1,0,0,1,1,Burj Khalifa,2023-02-09
85132,16865.99,130.44,2 B/R,1-10,0,1,1,1,1,Burj Khalifa,2024-02-02
100205,24045.41,65.47,1 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2022-07-25
176703,27794.94,119.73,2 B/R,1-10,0,1,1,1,1,Burj Khalifa,2022-08-18
89473,16446.95,78.13,1 B/R,11-20,1,1,0,1,1,Burj Khalifa,2022-06-08
74107,17839.44,50.45,Studio,31-40,1,1,1,1,1,Burj Khalifa,2023-07-31
24668,27990.57,50.91,Studio,21-30,1,0,0,1,1,Burj Khalifa,2022-06-13
199064,20665.98,48.83,Studio,1-10,1,1,1,1,1,Burj Khalifa,2025-01-31
108621,11696.24,176.98,3 B/R,1-10,0,1,1,1,1,Burj Khalifa,2023-03-14
99863,29216.9,102.03,1 B/R,31-40,1,1,1,1,1,Burj Khalifa,2025-04-18
24686,12034.87,76.86,1 B/R,11-20,1,1,0,1,1,Burj Khalifa,2024-12-12
81040,23022.19,47.78,Studio,11-20,1,1,1,1,1,Burj Khalifa,2023-08-22
288389,34027.25,54.6,1 B/R,11-20,1,1,1,1,1,Burj Khalifa,2023-11-14
37994,24114.81,85.01,1 B/R,1-10,1,1,1,1,1,Burj Khalifa,2025-04-29
250005,27914.8,113.52,2 B/R,Below 1st floor,0,1,1,1,1,Burj Khalifa,2022-08-15
308325,23892.15,74.92,1 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2022-11-07
233132,12289.18,117.99,2 B/R,Below 1st floor,1,1,0,1,1,Burj Khalifa,2023-06-05
28758,14412.71,84.37,1 B/R,1-10,1,1,1,1,1,Burj Khalifa,2022-06-21
252579,33136.62,156.51,2 B/R,31-40,1,1,1,1,1,Burj Khalifa,2023-07-11
198237,10116.18,126.53,2 B/R,1-10,1,1,0,1,1,Burj Khalifa,2022-04-29
109996,23180.59,92.75,2 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2023-05-01
134574,15464.32,129.33,2 B/R,31-40,1,1,0,1,1,Burj Khalifa,2024-06-10
70395,11442.28,140.07,2 B/R,1-10,1,1,0,1,1,Burj Khalifa,2025-05-05
13482,33213.69,67.8,1 B/R,Below 1st floor,0,1,1,1,1,Burj Khalifa,2022-08-04
220671,27332.6,119.73,2 B/R,1-10,0,1,1,1,1,Burj Khalifa,2022-08-05
266397,29828.52,152.79,3 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2022-10-03
21217,23246.55,150.56,2 B/R,1-10,1,1,1,1,1,Burj Khalifa,2024-07-03
259708,26352.63,121.43,2 B/R,1-10,1,1,1,1,1,Burj Khalifa,2024-04-24
201275,31271.19,145.27,3 B/R,21-30,0,1,1,1,1,Burj Khalifa,2025-03-28
89470,15058.18,73.05,1 B/R,1-10,1,1,0,1,1,Burj Khalifa,2022-07-05
46022,32573.29,55.26,1 B/R,31-40,1,1,1,1,1,Burj Khalifa,2023-10-04
128201,10703.65,134.34,2 B/R,11-20,1,1,0,1,1,Burj Khalifa,2024-05-27
93284,31480.48,111.18,2 B/R,51-60,1,1,1,1,1,Burj Khalifa,2024-11-05
212768,20505.48,104.85,1 B/R,1-10,1,1,0,1,1,Burj Khalifa,2024-06-10
242843,21614.72,90.12,1 B/R,31-40,1,1,1,1,1,Burj Khalifa,2023-05-30
168856,23965.76,70.1,1 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2023-10-18
285420,8894.09,170.9,2 B/R,31-40,1,1,1,1,0,Burj Khalifa,2022-02-09
117926,19807.17,102.81,2 B/R,1-10,1,1,1,1,1,Burj Khalifa,2023-05-30
51170,6460.16,74.6,1 B/R,Below 1st floor,1,1,0,1,1,Burj Khalifa,2025-05-15
280807,5706.01,89.74,1 B/R,11-20,1,1,0,1,1,Burj Khalifa,2022-03-02
300338,31184.79,108.52,2 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2023-04-05
36232,6581.35,136.75,2 B/R,Below 1st floor,1,1,0,1,1,Burj Khalifa,2023-07-18
187230,11308.04,91.97,Studio,11-20,1,1,0,1,1,Burj Khalifa,2023-03-23
269041,15692.99,140.19,2 B/R,11-20,1,1,1,1,1,Burj Khalifa,2023-12-18
21279,11397.75,89.93,1 B/R,Below 1st floor,1,1,0,1,1,Burj Khalifa,2024-02-01
162859,19068.29,129.01,2 B/R,1-10,0,1,1,1,1,Burj Khalifa,2025-06-04
279682,14563.11,82.4,1 B/R,1-10,0,1,1,1,1,Burj Khalifa,2025-03-12
245220,15131.6,155.73,2 B/R,1-10,1,1,1,1,1,Burj Khalifa,2022-03-31
313504,13047.73,91.97,Studio,11-20,1,1,0,1,1,Burj Khalifa,2025-01-08
208762,33126.2,75.12,1 B/R,21-30,1,1,1,1,1,Burj Khalifa,2023-09-13
293524,29296.01,73.66,1 B/R,11-20,1,1,1,1,1,Burj Khalifa,2023-08-21
313497,9034.08,132.39,2 B/R,1-10,0,1,1,1,1,Burj Khalifa,2022-03-21
36169,31237.48,86.87,2 B/R,11-20,1,1,1,1,1,Burj Khalifa,2024-12-05
271959,8160.57,100.17,2 B/R,1-10,1,1,1,1,1,Burj Khalifa,2023-02-13
237120,16871.33,93.65,1 B/R,1-10,0,1,1,1,1,Burj Khalifa,2022-06-22
167632,24676.93,153.99,2 B/R,11-20,0,1,1,1,1,Burj Khalifa,2022-03-25
313503,6815.93,141.58,2 B/R,11-20,1,1,0,1,1,Burj Khalifa,2024-04-29
150170,23635.8,97.31,2 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2022-01-13
9098,9494.13,98.76,1 B/R,1-10,0,1,1,1,1,Burj Khalifa,2024-10-18
115629,13567.84,49.75,Studio,11-20,1,1,1,1,1,Burj Khalifa,2024-10-18
85976,25876.32,180.87,3 B/R,21-30,1,1,1,1,1,Burj Khalifa,2023-05-09
88359,33643.11,111.62,2 B/R,31-40,1,1,1,1,1,Burj Khalifa,2022-04-12
246595,12242.8,109.35,1 B/R,1-10,0,1,1,1,1,Burj Khalifa,2022-12-26
12792,16364.18,100.83,1 B/R,11-20,1,1,1,1,1,Burj Khalifa,2024-12-24
132656,25891.81,72.76,1 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2022-09-19
281692,11959.79,101.64,1 B/R,Below 1st floor,1,1,0,1,1,Burj Khalifa,2024-07-18
239790,12072.73,68.75,1 B/R,Below 1st floor,1,1,0,1,1,Burj Khalifa,2024-07-23
35262,13103.89,90.77,1 B/R,1-10,0,1,1,1,1,Burj Khalifa,2022-08-11
33448,27796.34,74.79,1 B/R,41-50,1,1,1,1,1,Burj Khalifa,2022-10-21
146933,12968.71,141.88,2 B/R,11-20,1,1,1,1,1,Burj Khalifa,2023-10-05
9616,17564.4,76.86,1 B/R,11-20,1,1,0,1,1,Burj Khalifa,2022-02-02
28904,6025.75,141.31,2 B/R,1-10,1,1,0,1,1,Burj Khalifa,2022-11-14
104969,25018.31,163.88,3 B/R,1-10,0,1,1,1,1,Burj Khalifa,2024-08-26
249367,25891.49,169.94,3 B/R,51-60,1,1,1,1,1,Burj Khalifa,2022-02-22
183493,13673.98,111.16,1 B/R,1-10,1,1,0,1,1,Burj Khalifa,2025-02-17
88994,14923.61,168.86,3 B/R,41-50,0,1,1,1,1,Burj Khalifa,2023-04-28
199056,32439.45,92.48,1 B/R,21-30,1,1,1,1,1,Burj Khalifa,2025-04-22
252574,19196.02,105.82,1 B/R,1-10,0,1,1,1,1,Burj Khalifa,2024-05-09
45296,30001.07,93.33,2 B/R,11-20,1,1,1,1,1,Burj Khalifa,2025-04-08
162751,13533.32,89.61,1 B/R,1-10,1,1,1,1,1,Burj Khalifa,2023-05-23
95981,8722.34,89.93,1 B/R,Below 1st floor,1,1,0,1,1,Burj Khalifa,2022-08-10
305159,18129.41,131.83,2 B/R,1-10,0,1,1,1,1,Burj Khalifa,2023-03-06
18513,20411.63,103.24,2 B/R,21-30,1,1,1,1,1,Burj Khalifa,2022-08-25
134243,28387.42,130.4,2 B/R,41-50,1,1,1,1,0,Burj Khalifa,2023-11-07
262171,9929.58,134.9,2 B/R,11-20,1,1,1,1,1,Burj Khalifa,2023-04-10
8479,28147.63,68.48,1 B/R,Below 1st floor,1,1,1,1,1,Burj Khalifa,2022-04-11
